6.008792e+01,6.020860e+01,6.034013e+01,6.037299e+01,6.035109e+01,6.043869e+01,6.067930e+01,6.074484e+01,6.074484e+01,6.089764e+01,6.089764e+01,6.091946e+01,6.094127e+01,6.091946e+01,6.099578e+01,6.106116e+01,6.123536e+01,6.114829e+01,6.120271e+01,6.121359e+01,6.106116e+01,6.112651e+01,6.107206e+01,6.103937e+01,6.118095e+01,6.121359e+01,6.120271e+01,6.115918e+01,6.117006e+01,6.120271e+01,6.111562e+01,6.120271e+01,6.126799e+01,6.125711e+01,6.133324e+01,6.134411e+01,6.133324e+01,6.134411e+01,6.132236e+01,6.137672e+01,6.142018e+01,6.139845e+01,6.143104e+01,6.138758e+01,6.137672e+01,6.140931e+01,6.142018e+01,6.138758e+01,6.136585e+01,6.134411e+01,6.126799e+01,6.119183e+01,6.121359e+01,6.115918e+01,6.115918e+01,6.111562e+01,6.099578e+01,6.103937e+01,6.094127e+01
6.025246e+01,6.032918e+01,6.042775e+01,6.051530e+01,6.053717e+01,6.059186e+01,6.058092e+01,6.074484e+01,6.082127e+01,6.086491e+01,6.095217e+01,6.108295e+01,6.113740e+01,6.105027e+01,6.107206e+01,6.113740e+01,6.121359e+01,6.120271e+01,6.125711e+01,6.115918e+01,6.110473e+01,6.134411e+01,6.136585e+01,6.136585e+01,6.124623e+01,6.128974e+01,6.130062e+01,6.132236e+01,6.133324e+01,6.134411e+01,6.132236e+01,6.122448e+01,6.130062e+01,6.142018e+01,6.143104e+01,6.142018e+01,6.137672e+01,6.142018e+01,6.148535e+01,6.153963e+01,6.153963e+01,6.151792e+01,6.151792e+01,6.143104e+01,6.140931e+01,6.142018e+01,6.145277e+01,6.142018e+01,6.139845e+01,6.134411e+01,6.125711e+01,6.114829e+01,6.126799e+01,6.117006e+01,6.121359e+01,6.117006e+01,6.109384e+01,6.102847e+01,6.095217e+01
6.026342e+01,6.034013e+01,6.035109e+01,6.046058e+01,6.063559e+01,6.067930e+01,6.079943e+01,6.084309e+01,6.090855e+01,6.098488e+01,6.100668e+01,6.103937e+01,6.112651e+01,6.109384e+01,6.117006e+01,6.133324e+01,6.119183e+01,6.128974e+01,6.130062e+01,6.126799e+01,6.133324e+01,6.122448e+01,6.137672e+01,6.133324e+01,6.138758e+01,6.139845e+01,6.137672e+01,6.138758e+01,6.138758e+01,6.144191e+01,6.133324e+01,6.138758e+01,6.147449e+01,6.149621e+01,6.149621e+01,6.148535e+01,6.143104e+01,6.137672e+01,6.136585e+01,6.146363e+01,6.155049e+01,6.152878e+01,6.149621e+01,6.147449e+01,6.143104e+01,6.142018e+01,6.142018e+01,6.143104e+01,6.143104e+01,6.137672e+01,6.133324e+01,6.134411e+01,6.131149e+01,6.115918e+01,6.133324e+01,6.127887e+01,6.117006e+01,6.103937e+01,6.110473e+01
6.042775e+01,6.054811e+01,6.053717e+01,6.054811e+01,6.070115e+01,6.087582e+01,6.088673e+01,6.089764e+01,6.096307e+01,6.109384e+01,6.113740e+01,6.113740e+01,6.118095e+01,6.130062e+01,6.134411e+01,6.125711e+01,6.130062e+01,6.144191e+01,6.131149e+01,6.133324e+01,6.145277e+01,6.143104e+01,6.152878e+01,6.147449e+01,6.137672e+01,6.136585e+01,6.142018e+01,6.143104e+01,6.150706e+01,6.147449e+01,6.155049e+01,6.153963e+01,6.150706e+01,6.147449e+01,6.146363e+01,6.149621e+01,6.152878e+01,6.156134e+01,6.158304e+01,6.157219e+01,6.159389e+01,6.155049e+01,6.151792e+01,6.150706e+01,6.147449e+01,6.148535e+01,6.139845e+01,6.140931e+01,6.144191e+01,6.137672e+01,6.139845e+01,6.139845e+01,6.138758e+01,6.134411e+01,6.134411e+01,6.126799e+01,6.126799e+01,6.111562e+01,6.114829e+01
6.043869e+01,6.048247e+01,6.050436e+01,6.060279e+01,6.078852e+01,6.082127e+01,6.090855e+01,6.095217e+01,6.100668e+01,6.112651e+01,6.117006e+01,6.125711e+01,6.126799e+01,6.117006e+01,6.126799e+01,6.134411e+01,6.135498e+01,6.136585e+01,6.155049e+01,6.139845e+01,6.138758e+01,6.155049e+01,6.151792e+01,6.150706e+01,6.162644e+01,6.149621e+01,6.162644e+01,6.162644e+01,6.153963e+01,6.163729e+01,6.159389e+01,6.157219e+01,6.156134e+01,6.153963e+01,6.157219e+01,6.162644e+01,6.162644e+01,6.160474e+01,6.162644e+01,6.162644e+01,6.160474e+01,6.162644e+01,6.158304e+01,6.150706e+01,6.148535e+01,6.151792e+01,6.153963e+01,6.149621e+01,6.145277e+01,6.149621e+01,6.140931e+01,6.138758e+01,6.136585e+01,6.135498e+01,6.137672e+01,6.127887e+01,6.123536e+01,6.122448e+01,6.127887e+01
6.054811e+01,6.063559e+01,6.066837e+01,6.076668e+01,6.085400e+01,6.093036e+01,6.100668e+01,6.106116e+01,6.119183e+01,6.121359e+01,6.131149e+01,6.127887e+01,6.128974e+01,6.136585e+01,6.134411e+01,6.133324e+01,6.128974e+01,6.134411e+01,6.137672e+01,6.157219e+01,6.148535e+01,6.143104e+01,6.152878e+01,6.159389e+01,6.150706e+01,6.161559e+01,6.151792e+01,6.163729e+01,6.159389e+01,6.166982e+01,6.166982e+01,6.161559e+01,6.162644e+01,6.153963e+01,6.169151e+01,6.173487e+01,6.168066e+01,6.161559e+01,6.162644e+01,6.166982e+01,6.161559e+01,6.158304e+01,6.155049e+01,6.149621e+01,6.155049e+01,6.158304e+01,6.157219e+01,6.149621e+01,6.143104e+01,6.144191e+01,6.142018e+01,6.142018e+01,6.140931e+01,6.140931e+01,6.137672e+01,6.134411e+01,6.123536e+01,6.132236e+01,6.126799e+01
6.059186e+01,6.064651e+01,6.072300e+01,6.079943e+01,6.088673e+01,6.097398e+01,6.111562e+01,6.112651e+01,6.114829e+01,6.121359e+01,6.127887e+01,6.133324e+01,6.136585e+01,6.138758e+01,6.138758e+01,6.143104e+01,6.145277e+01,6.150706e+01,6.151792e+01,6.155049e+01,6.156134e+01,6.155049e+01,6.160474e+01,6.164813e+01,6.169151e+01,6.170235e+01,6.166982e+01,6.162644e+01,6.168066e+01,6.168066e+01,6.164813e+01,6.168066e+01,6.162644e+01,6.171319e+01,6.174570e+01,6.169151e+01,6.168066e+01,6.165898e+01,6.163729e+01,6.164813e+01,6.166982e+01,6.166982e+01,6.164813e+01,6.163729e+01,6.164813e+01,6.162644e+01,6.162644e+01,6.164813e+01,6.158304e+01,6.149621e+01,6.147449e+01,6.148535e+01,6.145277e+01,6.147449e+01,6.131149e+01,6.135498e+01,6.142018e+01,6.139845e+01,6.138758e+01
6.078852e+01,6.072300e+01,6.078852e+01,6.091946e+01,6.096307e+01,6.099578e+01,6.117006e+01,6.122448e+01,6.122448e+01,6.119183e+01,6.132236e+01,6.138758e+01,6.135498e+01,6.140931e+01,6.137672e+01,6.142018e+01,6.150706e+01,6.157219e+01,6.147449e+01,6.158304e+01,6.162644e+01,6.165898e+01,6.172403e+01,6.164813e+01,6.174570e+01,6.169151e+01,6.175654e+01,6.173487e+01,6.175654e+01,6.173487e+01,6.174570e+01,6.169151e+01,6.170235e+01,6.179988e+01,6.185403e+01,6.184320e+01,6.175654e+01,6.170235e+01,6.169151e+01,6.169151e+01,6.171319e+01,6.173487e+01,6.172403e+01,6.168066e+01,6.162644e+01,6.163729e+01,6.170235e+01,6.173487e+01,6.172403e+01,6.158304e+01,6.149621e+01,6.157219e+01,6.149621e+01,6.148535e+01,6.149621e+01,6.142018e+01,6.147449e+01,6.147449e+01,6.145277e+01
6.079943e+01,6.082127e+01,6.086491e+01,6.096307e+01,6.103937e+01,6.109384e+01,6.117006e+01,6.123536e+01,6.128974e+01,6.133324e+01,6.140931e+01,6.144191e+01,6.143104e+01,6.142018e+01,6.145277e+01,6.155049e+01,6.163729e+01,6.156134e+01,6.150706e+01,6.159389e+01,6.162644e+01,6.166982e+01,6.168066e+01,6.171319e+01,6.178904e+01,6.175654e+01,6.178904e+01,6.177821e+01,6.175654e+01,6.175654e+01,6.170235e+01,6.174570e+01,6.178904e+01,6.186486e+01,6.178904e+01,6.183237e+01,6.187569e+01,6.188651e+01,6.181071e+01,6.174570e+01,6.179988e+01,6.179988e+01,6.174570e+01,6.171319e+01,6.170235e+01,6.174570e+01,6.171319e+01,6.172403e+01,6.173487e+01,6.171319e+01,6.165898e+01,6.160474e+01,6.156134e+01,6.149621e+01,6.159389e+01,6.150706e+01,6.148535e+01,6.151792e+01,6.145277e+01
6.077760e+01,6.083218e+01,6.094127e+01,6.102847e+01,6.110473e+01,6.114829e+01,6.119183e+01,6.127887e+01,6.127887e+01,6.134411e+01,6.148535e+01,6.152878e+01,6.148535e+01,6.153963e+01,6.162644e+01,6.157219e+01,6.161559e+01,6.156134e+01,6.155049e+01,6.143104e+01,6.160474e+01,6.177821e+01,6.184320e+01,6.179988e+01,6.178904e+01,6.174570e+01,6.175654e+01,6.175654e+01,6.178904e+01,6.175654e+01,6.177821e+01,6.179988e+01,6.194063e+01,6.187569e+01,6.187569e+01,6.182154e+01,6.189734e+01,6.195145e+01,6.188651e+01,6.187569e+01,6.185403e+01,6.183237e+01,6.179988e+01,6.175654e+01,6.179988e+01,6.178904e+01,6.176738e+01,6.184320e+01,6.176738e+01,6.175654e+01,6.173487e+01,6.171319e+01,6.165898e+01,6.158304e+01,6.155049e+01,6.153963e+01,6.152878e+01,6.153963e+01,6.150706e+01
